file_name,homo_n,lumo_n,max_charge_pos_n,max_charge_neg_n,dipole_n,gibbs_n,elec_en_n,homo_spin_up_o,lumo_spin_up_o,homo_spin_down_o,lumo_spin_down_o,max_charge_pos_o,max_charge_neg_o,max_spin_o,dipole_o,gibbs_o,elec_en_o,homo_spin_up_r,lumo_spin_up_r,homo_spin_down_r,lumo_spin_down_r,max_charge_pos_r,max_charge_neg_r,max_spin_r,dipole_r,gibbs_r,elec_en_r,ion_pot,elec_aff,selfies,smiles
36684,-0.215389,-0.03264,0.426443,-0.573765,2.14965,-732.30535081,-732.560989664452,,,,,,,,,,,0.095303,0.126534,-0.039107,0.114876,0.339188,-0.596133,0.308126,5.73681,-732.28010373,-732.527860659033,,0.6869982938827002,[C][C][=Branch1][C][=O][O][C@H1][C][C@@H1][C][C][C@@][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O],CC(=O)O[C@H1]1C[C@@H1]2CC[C@@]1(C3=CC=CC=C3)C2
36685,-0.203858,0.013805,0.304709,-0.679539,1.21697,-1169.87857007,-1170.532278936172,,,,,,,,,,,0.110268,0.11308,-0.108402,0.081685,0.222302,-0.561623,0.143199,2.42117,-1169.82207182,-1170.466345021527,,1.537373880750114,[C][O][C@@H1][C][C@@H1][C@@H1][C][C][C@H1][Branch1][=N][C@H1][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C@@][Ring1][=N][Branch1][C][C][C][C][C@@H1][Ring2][Ring1][C][C@][Branch1][C][C][C][C][C@@H1][C][C@][Ring1][Ring1][Ring2][Ring1][O][Ring1][#Branch1],CO[C@@H1]1C[C@@H1]2[C@@H1]3CC[C@H1]([C@H1](C)CCCC(C)C)[C@@]3(C)CC[C@@H1]2[C@]4(C)CC[C@@H1]5C[C@]514
36686,-0.179948,-0.055262,0.23788,-0.475116,1.50496,-580.8576742,-581.100277495911,,,,,,,,,,,0.101094,0.137595,0.024039,0.119275,0.193729,-0.393229,0.357573,5.42472,-580.84022397,-581.075688466538,,0.4748382085302329,[C][O][C@H1][C][C@@][C][=C][C][=C][C@@][Ring1][Branch2][Ring1][=Branch1][C][C][C][C][Ring1][#Branch2],CO[C@H1]1C[C@@]23C=CC=C[C@@]12CCCC3
36687,-0.204807,-0.046056,0.395554,-0.656766,2.78231,-1230.1468039,-1230.529378341684,,,,,,,,,,,0.056196,0.062154,-0.078145,0.065285,0.338124,-0.644675,0.183641,4.62131,-1230.15001624,-1230.524702952121,,-0.0874109837432183,[C][=C][C][C][=C][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][=C][C][=C][Ring1][#Branch2][C][Branch1][C][C][C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][C][C][=C],C=CCC1=CC(OC(C)=O)=CC=C1C(C)C2=CC=C(OC(C)=O)C=C2CC=C
36689,-0.189616,-0.085314,0.395476,-0.567893,2.00556,-1223.5124111,-1223.791604989117,,,,,,,,,,,0.029928,0.054305,-0.044394,0.042231,0.392128,-0.577641,0.15979,3.03254,-1223.54528557,-1223.819922862942,,-0.8945472031706613,[C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch2][Ring1][O][/C][=C][/C][=C][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][=C][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][=C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1],CC(=O)OC1=CC=C(/C=C/C2=CC(OC(C)=O)=CC(OC(C)=O)=C2)C=C1
36690,-0.212811,-0.03919,0.395025,-0.678645,1.56961,-538.35455339,-538.512363282444,,,,,,,,,,,0.099133,0.128519,-0.029819,0.118999,0.213435,-0.679497,0.403638,3.45773,-538.3353876,-538.483473517602,,0.5215203116896787,[C][C][=Branch1][C][=O][O][C][=C][C][Branch1][C][C][=C][C][Branch1][C][C][=C][Ring1][Branch2],CC(=O)OC1=CC(C)=CC(C)=C1
36691,-0.212308,-0.028726,0.427367,-0.514423,2.39635,-538.54434214,-538.723568381101,,,,,,,,,,,0.112575,0.131785,-0.002154,0.124224,0.310378,-0.591003,0.623876,9.03942,-538.50147864,-538.674190658522,,1.166358698501817,[C][O][C@@H1][C][C][C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Ring1][=Branch2],CO[C@@H1]1CCC[C@@H1](C(=O)O)C1
36692,-0.216627,-0.041847,0.395771,-0.663184,1.46343,-499.08302147,-499.213684090555,,,,,,,,,,,0.098754,0.124929,-0.031841,0.120984,0.180374,-0.67451,0.465842,2.85814,-499.06158758,-499.184699993118,,0.5832375807906997,[C][C][=Branch1][C][=O][O][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1],CC(=O)OC1=CC=CC(C)=C1
36693,-0.222026,-0.076622,0.414451,-0.558374,1.42605,-891.69791986,-892.108251023154,,,,,,,,,,,0.088854,0.093045,-0.024293,0.09217,0.284001,-0.551412,0.593816,18.39276,-891.6969531,-892.100273442735,,0.0263065063595365,[C][=C][C][=Branch1][C][=O][O][C@H1][C][C][C][C@H1][Branch2][Ring1][Ring1][C@H1][C][C@@H1][C][C][C@@][Ring1][=Branch1][Branch1][C][C][C][Ring1][=Branch1][Branch1][C][C][C][C][Ring1][S],C=CC(=O)O[C@H1]1CCC[C@H1]([C@H1]2C[C@@H1]3CC[C@@]2(C)C3(C)C)C1
36694,-0.223545,-0.021014,0.507362,-0.718856,2.04651,-1323.65285393,-1324.365119882177,,,,,,,,,,,0.090944,0.091498,-0.063472,0.073892,0.494492,-0.658704,0.445272,13.51263,-1323.6167822,-1324.320273467572,,0.9815478450300896,[C][C][=Branch1][C][=O][O][C@H1][C][C][C@][Branch1][C][C][C@@H1][Branch2][Ring2][Ring2][C][C][C@@H1][C@H1][Ring1][#Branch1][C][C][C@@][Branch1][C][C][C@H1][Ring1][#Branch1][C][C][C@H1][Ring1][=Branch1][C@H1][Branch1][C][C][C][C][C@H1][Branch1][C][C][C][Branch1][C][C][C][C][Ring2][Ring1][N],CC(=O)O[C@H1]1CC[C@]2(C)[C@@H1](CC[C@@H1]3[C@H1]2CC[C@@]4(C)[C@H1]3CC[C@H1]4[C@H1](C)CC[C@H1](C)C(C)C)C1
36696,-0.220146,-0.023782,0.446266,-0.618422,3.2472,-1122.7750977,-1123.279556961542,,,,,,,,,,,0.082355,0.08215,-0.06752,0.100378,0.413251,-0.620917,0.336276,3.98746,-1122.75499377,-1123.249278724811,,0.5470480392301297,[C][=C][C@@][Branch1][C][O][C][C][C@@H1][C@H1][C][C][C@@H1][C][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][C][C@][Ring1][#Branch2][Branch1][C][C][C@H1][Ring1][#C][C][C][C@@][Ring2][Ring1][Ring1][Ring2][Ring1][#Branch1][C],C=C[C@@]1(O)CC[C@@H1]2[C@H1]3CC[C@@H1]4C[C@H1](OC(C)=O)CC[C@]4(C)[C@H1]3CC[C@@]21C
36697,-0.192159,-0.046729,0.506833,-0.707919,1.74376,-1276.52829005,-1277.09043339631,,,,,,,,,,,0.083285,0.081954,-0.031889,0.089891,0.532549,-0.677385,0.391634,12.33817,-1276.51385569,-1277.068196685643,,0.3927733699598816,[C][O][C@@H1][C][C][C@][Branch1][C][C][C@H1][Branch2][Ring2][Ring1][C][C][C@@H1][C@H1][Ring1][#Branch1][C][C][=Branch1][C][=O][C@@][Branch1][C][C][C@@H1][Ring1][Branch2][C][C][C@@H1][Ring1][=Branch1][C@H1][Branch1][C][C][C][C][C][=Branch1][C][=O][O][C][Ring2][Ring1][O],CO[C@@H1]1CC[C@]2(C)[C@H1](CC[C@@H1]3[C@H1]2CC(=O)[C@@]4(C)[C@@H1]3CC[C@@H1]4[C@H1](C)CCC(=O)O)C1
36698,-0.199965,-0.056344,0.559208,-0.735085,4.57722,-1429.08641452,-1429.681192293492,,,,,,,,,,,0.069743,0.069732,-0.049145,0.076098,0.531463,-0.689399,0.361604,2.98715,-1429.08194578,-1429.668078439471,,0.1215988841398088,[C][O][C][=Branch1][C][=O][C][C][C@H1][Branch1][C][C][C@@H1][C][C][C@@H1][C@H1][C][C][C@H1][C][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][C][C@@][Ring1][#Branch2][Branch1][C][C][C@H1][Ring1][#C][C][=Branch1][C][=O][C][C@][Ring2][Ring1][Ring2][Ring2][Ring1][#Branch1][C],COC(=O)CC[C@H1](C)[C@@H1]1CC[C@@H1]2[C@H1]3CC[C@H1]4C[C@@H1](OC(C)=O)CC[C@@]4(C)[C@H1]3C(=O)C[C@]21C
36699,-0.200968,-0.0643,0.440161,-0.587232,3.61104,-1118.29727543,-1118.727715590752,,,,,,,,,,,0.063542,0.063085,-0.044264,0.073294,0.386189,-0.576766,0.284046,8.99902,-1118.30187628,-1118.724614555947,,-0.1251937293523954,[C][C][=Branch1][C][=O][O][C@H1][C][C][C@@][Branch1][C][C][C@H1][Branch2][Ring1][O][C][C][C@@H1][C@H1][C][C][C][=Branch1][C][=O][C@@][Ring1][=Branch1][Branch1][C][C][C][C][=Branch1][C][=O][C@@H1][Ring1][N][Ring1][P][C][Ring2][Ring1][Branch1],CC(=O)O[C@H1]1CC[C@@]2(C)[C@H1](CC[C@@H1]3[C@H1]4CCC(=O)[C@@]4(C)CC(=O)[C@@H1]32)C1
36700,-0.192811,-0.091549,0.437201,-0.618258,4.43655,-1426.70805108,-1427.256588037752,,,,,,,,,,,0.043457,0.04861,-0.029704,0.049635,0.466192,-0.627138,0.353473,6.27315,-1426.74038426,-1427.281359884616,,-0.8798181609806334,[C][O][C][=Branch1][C][=O][C][C][C@H1][Branch1][C][C][C@H1][C][C][C@@H1][C][=C][C][C@@H1][C][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][C][C@][Ring1][#Branch2][Branch1][C][C][C][Ring1][#C][=C][C][=Branch1][C][=O][C@@][Ring2][Ring1][Ring2][Ring2][Ring1][#Branch1][C],COC(=O)CC[C@H1](C)[C@H1]1CC[C@@H1]2C3=CC[C@@H1]4C[C@H1](OC(C)=O)CC[C@]4(C)C3=CC(=O)[C@@]21C
36701,-0.197276,-0.070747,0.398272,-0.564378,1.61628,-613.33523966,-613.483190069376,,,,,,,,,,,0.075084,0.097017,-0.02278,0.090504,0.331609,-0.565192,0.211956,2.96253,-613.33961001,-613.479696789066,,-0.1189215938512165,[C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],CC(=O)OC1=CC=C2C=CC=CC2=C1
36702,-0.19628,-0.084119,0.352492,-0.532072,1.58738,-690.6628896,-690.841924420343,,,,,,,,,,,0.051354,0.06365,-0.049442,0.064093,0.271044,-0.554687,0.361966,3.27308,-690.68555144,-690.857844547933,,-0.6166513282418742,[C][=C][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],C=C(C)C(=O)OC1=CC=C2C=CC=CC2=C1
36704,-0.197316,-0.070388,0.31888,-0.470815,1.60301,-1006.00212736,-1006.419775868867,,,,,,,,,,,0.069683,0.080934,-0.028908,0.08089,0.355646,-0.47028,0.202614,16.29492,-1006.0072948,-1006.41827507525,,-0.140611209837901,[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],CCCCCCCCCCCC(=O)OC1=CC=C2C=CC=CC2=C1
36705,-0.198295,-0.071651,0.261161,-0.501547,1.78151,-1084.53507669,-1085.008596184246,,,,,,,,,,,0.065753,0.082339,-0.031548,0.080943,0.301475,-0.533262,0.242688,8.85015,-1084.54920686,-1085.015521787536,,-0.3844960558650107,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],CCCCCCCCCCCCCC(=O)OC1=CC=C2C=CC=CC2=C1
36706,-0.235792,-0.031634,0.206227,-0.403903,2.39353,-579.96782162,-580.207026109362,,,,,,,,,,,0.108276,0.123288,0.003762,0.122663,0.181827,-0.478795,0.665047,10.67207,-579.92442228,-580.156393019544,,1.1809394407386615,[O][=C][O][C@@H1][C][C][C@H1][C][C][C][C][C@H1][Ring1][=Branch1][C][Ring1][#Branch2],O=CO[C@@H1]1CC[C@H1]2CCCC[C@H1]2C1
36707,-0.194849,-0.090123,0.492047,-0.639378,2.69576,-1076.4867313,-1076.815465985828,,,,,,,,,,,0.02987,0.059976,-0.048892,0.043042,0.566303,-0.650982,0.164034,5.1891,-1076.52040634,-1076.845768909214,,-0.9163315134382204,[C][C][=Branch1][C][=O][O][C][=C][C][Branch1][C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=C][C][Branch1][=Branch1][C][Branch1][C][C][C][=C][C][=C][Ring1][=Branch2][C][Ring1][S][=C][Ring2][Ring1][Branch1],CC(=O)OC1=CC(C)=C2C=C(C(C)=O)C3=CC(C(C)C)=CC=C3C2=C1
36708,-0.222305,-0.040489,0.651969,-0.574699,4.07421,-1510.96641854,-1511.663935075048,,,,,,,,,,,-0.030586,0.068669,-0.049143,-0.007049,0.685351,-0.570339,0.296115,20.81445,-1510.98702195,-1511.673377903187,,-0.5606393895140509,[C][C][=Branch1][C][=O][O][C@H1][C][C@@H1][C@H1][C][C][C@@H1][Branch1][=N][C@H1][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C@@][Ring1][=N][Branch1][C][C][C][C][C@@H1][Ring2][Ring1][C][C@][Branch1][C][C][C][C][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=C][Ring2][Ring1][#C][Ring1][O],CC(=O)O[C@H1]1C[C@@H1]2[C@H1]3CC[C@@H1]([C@H1](C)CCCC(C)C)[C@@]3(C)CC[C@@H1]2[C@]4(C)CC[C@@H1](OC(C)=O)C=C14
36709,-0.200209,-0.052559,0.205717,-0.393278,3.49402,-424.06357079,-424.211341216841,,,,,,,,,,,0.121947,0.147439,0.023268,0.125278,0.14366,-0.439205,0.49228,7.62594,-424.02885583,-424.16948455853,,0.9446287765608358,[C][O][C][C][C][C][=Branch1][C][=O][C][C][Ring1][#Branch1],COC1CCC(=O)CC1
36710,-0.19916,-0.051498,0.207354,-0.481652,3.73182,-463.336022,-463.509927331072,,,,,,,,,,,0.127649,0.13386,0.0286,0.122154,0.136575,-0.450224,0.52347,9.9552,-463.30049555,-463.466685859977,,0.9667102309505524,[C][C][O][C][C][C][C][=Branch1][C][=O][C][C][Ring1][#Branch1],CCOC1CCC(=O)CC1
36711,-0.182573,-0.060821,0.399095,-0.564715,2.6221,-1151.63063997,-1151.959368782549,,,,,,,,,,,0.042216,0.048661,-0.050563,0.051676,0.353925,-0.576701,0.211272,3.84786,-1151.64691178,-1151.967936248021,,-0.4427722219109455,[C][/C][=C][Branch2][Ring1][=Branch1][C][=Branch1][Ring1][=C][\C][\C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][/C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2],C/C=C(C(=C\C)\C1=CC=C(OC(C)=O)C=C1)/C2=CC=C(OC(C)=O)C=C2
36712,-0.199124,-0.101012,0.438584,-0.665425,5.7022,-1234.69464491,-1235.150922448922,,,,,,,,,,,0.02479,0.057661,-0.043825,0.039377,0.425722,-0.671842,0.18134,20.89235,-1234.73373659,-1235.188119834181,,-1.0637237044787995,[C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch2][Ring1][C][/C][=C][/C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring1][P],CCCCCCCCCC(=O)OC1=CC=C(/C=C/C(=O)C2=CC=C(C)C=C2)C=C1
36713,-0.176674,-0.091247,0.396007,-0.563747,3.15653,-1073.10226015,-1073.376953833492,,,,,,,,,,,0.020456,0.05131,-0.039227,0.031352,0.369353,-0.572442,0.135605,3.17754,-1073.14158429,-1073.411064500643,,-1.0700491735451645,[C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch2][Ring1][Branch1][/C][=C][/C][=C][/C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring2],CC(=O)OC1=CC=C(/C=C/C=C/C2=CC=C(OC(C)=O)C=C2)C=C1
36714,-0.203215,-0.104776,0.348029,-0.53144,4.89405,-958.61441843,-958.861976920847,,,,,,,,,,,0.011517,0.019319,-0.060983,0.022966,0.281423,-0.546319,0.166699,4.53605,-958.6642213,-958.907182515207,,-1.35518589557021,[C][=C][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][#C][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][S],C=C(C)C(=O)OC1=CC=C(C(=O)/C=C/C2=CC=CC=C2)C=C1
36715,-0.209059,-0.09071,0.397419,-0.580998,3.45143,-612.35920646,-612.4972532867,,,,,,,,,,,0.057962,0.096767,-0.029176,0.076403,0.341893,-0.564546,0.183882,5.28302,-612.37964738,-612.512220901417,,-0.5562178741215098,[C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=C][Ring1][=Branch2],CC(=O)OC1=CC=C(C(C)=O)C=C1
36716,-0.199778,-0.100395,0.41377,-0.557225,3.81778,-1112.15410379,-1112.4458455815,,,,,,,,,,,0.021484,0.049703,-0.042055,0.03544,0.38989,-0.571331,0.18336,7.50003,-1112.19793099,-1112.484882621018,,-1.192581939203358,[C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch1],CC(=O)OC1=CC=C(C(=O)C=C(C2=CC=CC=C2)C3=CC=CC=C3)C=C1
36717,-0.205324,-0.094962,0.398475,-0.630167,3.52528,-882.49741806,-882.734334915942,,,,,,,,,,,0.040862,0.076161,-0.038433,0.058045,0.394081,-0.633535,0.207803,2.42398,-882.52641176,-882.759362181136,,-0.7889475707000244,[C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][P][C][=Branch1][C][=O][C][=C][Branch1][C][C][C][=C][C][=C][Ring1][#Branch1][C][C][=C][Ring1][S],CC(=O)OC1=CC=C(C(=O)C2=C(C)C=CC=C2C)C=C1
36718,-0.210355,-0.03305,0.427819,-0.512894,1.28197,-538.54414563,-538.723940258022,,,,,,,,,,,0.112274,0.131461,-0.004829,0.125734,0.321165,-0.595304,0.579072,8.66735,-538.5048974,-538.677634499327,,1.0679835865299545,[C][O][C@H1][C][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][Ring1][=Branch2],CO[C@H1]1CC[C@H1](C(=O)O)CC1
36719,-0.211924,-0.040958,0.395797,-0.565292,1.57672,-616.88465768,-617.095523743465,,,,,,,,,,,0.096059,0.117193,-0.034635,0.117643,0.206659,-0.556141,0.459067,7.1472,-616.86309443,-617.06722137829,,0.5867575957496082,[C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2],CC(=O)OC1=CC=C(C(C)(C)C)C=C1
36720,-0.207062,-0.044238,0.398532,-0.5647,2.79103,-1075.49139394,-1075.81380015632,,,,,,,,,,,0.062214,0.060683,-0.078585,0.07335,0.302912,-0.564613,0.223602,4.74578,-1075.49145149,-1075.804606662534,,-0.0015659930455822,[C][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring1],CCC(=O)OC1=CC=C(C(C)(C)C2=CC=C(OC(C)=O)C=C2)C=C1
36721,-0.207363,0.01793,0.231742,-0.587699,1.00359,-546.39662377,-546.698427479618,,,,,,,,,,,0.132747,0.148851,-0.079693,0.099922,0.133164,-0.46395,0.191223,2.36695,-546.32619199,-546.619188503283,,1.916519165580962,[C][C][C][Branch1][C][C][Branch1][C][C][C@H1][C][C][C@@H1][Branch1][Ring1][O][C][C][C][Ring1][Branch2],CCC(C)(C)[C@H1]1CC[C@@H1](OC)CC1
36722,-0.210942,-0.040225,0.330856,-0.666814,1.63846,-577.61748643,-577.801504327713,,,,,,,,,,,0.090515,0.113773,-0.034343,0.113848,0.215251,-0.672105,0.526897,3.18737,-577.5954848,-577.773110290113,,0.5986863539293744,[C][C][=C][C][=C][Branch1][O][O][C][=Branch1][C][=O][C][Branch1][C][C][C][C][=C][Ring1][N],CC1=CC=C(OC(=O)C(C)C)C=C1
36723,-0.211519,-0.041361,0.385354,-0.668194,1.25639,-616.88644508,-617.097119742981,,,,,,,,,,,0.091249,0.112831,-0.037485,0.111503,0.191415,-0.671262,0.50994,1.93233,-616.86753532,-617.070382546181,,0.5145534793611509,[C][C][=C][C][=C][Branch1][N][O][C][=Branch1][C][=O][C][C][Branch1][C][C][C][C][=C][Ring1][=N],CC1=CC=C(OC(=O)CC(C)C)C=C1
36724,-0.210425,-0.040689,0.423074,-0.666112,1.53623,-734.68003225,-734.971210966424,,,,,,,,,,,0.089783,0.10493,-0.035114,0.104636,0.208284,-0.671145,0.530435,7.27567,-734.65808867,-734.942772685738,,0.5971067553791863,[C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1],CCCCCCCC(=O)OC1=CC=C(C)C=C1
36725,-0.215727,-0.036538,0.434168,-0.548622,1.88934,-577.80989639,-578.015844875023,,,,,,,,,,,0.014966,0.126893,0.003198,0.052411,0.382905,-0.587716,0.420531,7.67848,-577.79880942,-577.994761792486,,0.3016875406686715,[C][C@H1][C][C][C@H1][Branch1][Branch2][O][C][C][=Branch1][C][=O][O][C][C][Ring1][O],C[C@H1]1CC[C@H1](OCC(=O)O)CC1
36726,-0.203237,-0.093959,0.394662,-0.564627,4.12574,-921.76222013,-922.027888583424,,,,,,,,,,,0.029149,0.058531,-0.053612,0.041566,0.360413,-0.571342,0.138313,7.20631,-921.79723058,-922.058718819489,,-0.9526693549519734,[C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][P][C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][C][=C][Ring1][S],CCCC(=O)C1=CC=C(C2=CC=C(OC(C)=O)C=C2)C=C1
36727,-0.21879,-0.051222,0.432118,-0.726332,2.82086,-726.83672295,-727.006708276551,,,,,,,,,,,0.072318,0.089446,-0.058939,0.08913,0.390404,-0.64748,0.233302,3.43799,-726.83398584,-726.996367577029,,0.0744795002099513,[C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][=C][Ring1][O],CC(=O)OC1=CC=C(CCC(=O)O)C=C1
36728,-0.226052,-0.025454,0.429418,-0.580104,2.55531,-538.55053622,-538.729149412201,,,,,,,,,,,0.111376,0.11264,-0.004037,0.106388,0.389614,-0.554432,0.724232,8.50022,-538.50698963,-538.678615437333,,1.1849462604901464,[C][C][=Branch1][C][=O][O][C@H1][C][C][C@@H1][Branch1][C][O][C][C][Ring1][#Branch1],CC(=O)O[C@H1]1CC[C@@H1](O)CC1
36729,-0.197152,-0.04215,0.434798,-0.571273,2.44908,-887.19171639,-887.517049740822,,,,,,,,,,,0.077036,0.077315,-0.067337,0.089096,0.413048,-0.606008,0.179109,1.57958,-887.18137108,-887.494797798101,,0.2815062304113034,[C][=C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],C=CCCCCCCCCC(=O)OC1=CC=C(O)C=C1
36730,-0.214146,-0.084954,0.347575,-0.531132,0.00024,-842.21384443,-842.415999887644,,,,,,,,,,,0.033018,0.037831,-0.071368,0.04844,0.25322,-0.550528,0.263136,0.00145,-842.24567521,-842.442249826707,,-0.8661473545786451,[C][=C][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][O][O][C][=Branch1][C][=O][C][=Branch1][C][=C][C][C][=C][Ring1][N],C=C(C)C(=O)OC1=CC=C(OC(=O)C(=C)C)C=C1
36731,-0.229758,-0.026832,0.428355,-0.580117,2.77846,-691.11759822,-691.330103339429,,,,,,,,,,,0.099126,0.098287,-0.068404,0.118722,0.231843,-0.489442,0.358163,3.37866,-691.08762316,-691.290840391232,,0.8156513576591766,[C][C][=Branch1][C][=O][O][C@H1][C][C][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][C][Ring1][#Branch2],CC(=O)O[C@H1]1CC[C@H1](OC(C)=O)CC1
36733,-0.217391,-0.037937,0.434122,-0.516288,1.9161,-459.98042526,-460.103409468898,,,,,,,,,,,0.016776,0.161107,0.00403,0.054244,0.379408,-0.575645,0.426535,2.34622,-459.97200673,-460.08468178417,,0.2290766198307773,[O][=C][Branch1][C][O][C][O][C][C][C][C][Ring1][Ring2],O=C(O)COC1CCC1
36734,-0.210104,-0.023827,0.408591,-0.721609,2.75508,-1322.48377265,-1323.171723995699,,,,,,,,,,,-0.002842,0.06773,-0.002903,0.027525,0.333717,-0.720373,0.56246,28.49536,-1322.50803585,-1323.182438028775,,-0.6602259351986477,[C][C][=Branch1][C][=O][O][C@H1][C][=C][C][C][C@@H1][C@H1][C][C][C@@H1][Branch1][S][C@H1][Branch1][C][C][C][C][C@H1][Branch1][C][C][C][Branch1][C][C][C][C@][Ring1][=C][Branch1][C][C][C][C][C@H1][Ring2][Ring1][Ring1][C@][Ring2][Ring1][#Branch1][Branch1][C][C][C][C][Ring2][Ring1][N],CC(=O)O[C@H1]1C=C2CC[C@@H1]3[C@H1]4CC[C@@H1]([C@H1](C)CC[C@H1](C)C(C)C)[C@]4(C)CC[C@H1]3[C@]2(C)CC1
36735,-0.199594,-0.02267,0.434488,-0.643879,2.1822,-1322.47082766,-1323.15883819685,,,,,,,,,,,0.092499,0.092173,-0.074262,0.076057,0.370917,-0.61247,0.346116,12.52004,-1322.43901176,-1323.115463979368,,0.8657424548960789,[C][C][=Branch1][C][=O][O][C@H1][C][C][C@][Branch1][C][C][C][=Branch2][Ring2][Branch2][=C][C][C@@H1][C@H1][C][C][C@H1][Branch1][S][C@H1][Branch1][C][C][C][C][C@H1][Branch1][C][C][C][Branch1][C][C][C][C@@][Ring1][=C][Branch1][C][C][C][C][C@@H1][Ring2][Ring1][Ring1][Ring2][Ring1][Branch2][C][Ring2][Ring1][N],CC(=O)O[C@H1]1CC[C@]2(C)C(=CC[C@@H1]3[C@H1]4CC[C@H1]([C@H1](C)CC[C@H1](C)C(C)C)[C@@]4(C)CC[C@@H1]32)C1
